LineId,EventId,Content,EventTemplate
217,E110,Jun  9 06:06:51 combo atd: atd startup succeeded,Jun  9 06:06:24 combo smartd[{log_level}]: Configuration file /etc/smartd.conf parsed.
218,E2,Jun  9 06:06:51 combo readahead: Starting background readahead:,
219,E111,Jun  9 06:06:51 combo rc: Starting readahead:  succeeded,"Jun  9 06:06:24 combo smartd[{log_level}]: Device: /dev/hda, opened"
220,E2,Jun  9 06:06:52 combo messagebus: messagebus startup succeeded,
221,E112,Jun  9 06:07:06 combo httpd: httpd startup succeeded,"Jun  9 06:06:24 combo kernel: ide1 at 0x170-0x177,0x376 on irq 15"
222,E2,Jun  9 06:07:07 combo squid[2261]: Squid Parent: child process 2264 started,
223,E113,Jun  9 10:07:13 combo named[2275]: starting BIND 9.2.3 -u named -t /var/named/chroot,Jun  9 06:06:24 combo apmd[{log_level}]: Charge: * * * (-1% unknown)
224,E2,Jun  9 10:07:13 combo named[2275]: using 1 CPU,
225,E114,Jun  9 06:07:13 combo named: named startup succeeded,"Jun  9 06:06:24 combo smartd[{log_level}]: Device: /dev/hda, found in smartd database."
226,E2,Jun  9 10:07:13 combo named[2275]: loading configuration from '/etc/named.conf',
227,E115,"Jun  9 10:07:13 combo named[2275]: listening on IPv4 interface lo, 127.0.0.1#53",Jun  9 06:06:24 combo kernel: hda: max request size: 128KiB
228,E2,"Jun  9 10:07:13 combo named[2275]: listening on IPv4 interface eth0, 63.126.79.67#53",
229,E116,"Jun  9 10:07:13 combo named[2275]: listening on IPv4 interface eth0:1, 63.126.79.69#53","Jun  9 06:06:24 combo smartd[{log_level}]: Device: /dev/hda, is SMART capable. Adding to ""monitor"" list."
230,E2,"Jun  9 10:07:13 combo named[2275]: listening on IPv4 interface eth0:2, 63.126.79.70#53",
231,E117,"Jun  9 10:07:13 combo named[2275]: listening on IPv4 interface eth0:3, 63.126.79.71#53","Jun  9 06:06:24 combo kernel: hda: 29336832 sectors (15020 MB) w/1916KiB Cache, CHS=29104/16/63, UDMA(66)"
232,E2,"Jun  9 10:07:13 combo named[2275]: listening on IPv4 interface eth0:4, 63.126.79.72#53",
233,E118,"Jun  9 10:07:13 combo named[2275]: listening on IPv4 interface eth0:5, 63.126.79.73#53",Jun  9 06:06:24 combo smartd[{log_level}]: Monitoring 1 ATA and 0 SCSI devices
234,E2,"Jun  9 10:07:13 combo named[2275]: listening on IPv4 interface eth0:6, 63.126.79.75#53",
235,E119,"Jun  9 10:07:13 combo named[2275]: listening on IPv4 interface eth0:7, 63.126.79.80#53",Jun  9 06:06:24 combo smartd[{log_level}]: smartd has fork()ed into background mode. New PID=1757.
236,E2,"Jun  9 10:07:13 combo named[2275]: listening on IPv4 interface eth0:8, 63.126.79.81#53",
237,E120,"Jun  9 10:07:14 combo named[2275]: listening on IPv4 interface eth0:9, 63.126.79.82#53",Jun  9 06:06:24 combo smartd: smartd startup succeeded
238,E2,"Jun  9 10:07:14 combo named[2275]: listening on IPv4 interface eth0:10, 63.126.79.83#53",
239,E121,Jun  9 06:07:15 combo snmpd: snmpd startup succeeded,Jun  9 06:06:24 combo kernel: Uniform CD-ROM driver Revision: 3.20
240,E2,"Jun  9 10:07:15 combo named[2275]: listening on IPv4 interface eth0:11, 63.126.79.84#53",
241,E122,"Jun  9 10:07:16 combo named[2275]: listening on IPv4 interface eth0:12, 63.126.79.85#53",Jun  9 06:06:24 combo kernel: ide-floppy driver 0.99.newide
242,E2,Jun  9 06:07:16 combo snmpd[2287]: NET-SNMP version 5.1.1,
243,E123,"Jun  9 10:07:16 combo named[2275]: listening on IPv4 interface eth0:13, 63.126.79.87#53",Jun  9 06:06:24 combo kernel: usbcore: registered new driver hiddev
244,E2,Jun  9 06:07:17 combo ntpd: ntpd startup succeeded,
245,E124,"Jun  9 10:07:17 combo named[2275]: listening on IPv4 interface eth0:14, 63.126.79.89#53",Jun  9 06:06:24 combo kernel: usbcore: registered new driver hid
246,E2,"Jun  9 10:07:18 combo named[2275]: listening on IPv4 interface eth0:15, 63.126.79.90#53",
247,E125,"Jun  9 10:07:18 combo named[2275]: listening on IPv4 interface eth0:16, 63.126.79.95#53",Jun  9 06:06:25 combo kernel: mice: PS/2 mouse device common for all mice
248,E2,"Jun  9 10:07:19 combo named[2275]: listening on IPv4 interface eth0:17, 63.126.79.100#53",
249,E126,Jun  9 06:07:19 combo ntpd[2296]: precision = 1.000 usec,"Jun  9 06:06:25 combo kernel: serio: i8042 AUX port at 0x60,0x64 irq 12"
250,E2,"Jun  9 10:07:19 combo named[2275]: listening on IPv4 interface eth0:18, 63.126.79.105#53",
251,E127,"Jun  9 10:07:20 combo named[2275]: listening on IPv4 interface eth0:19, 63.126.79.110#53",Jun  9 06:06:25 combo kernel: input: ImPS/2 Logitech Wheel Mouse on isa0060/serio1
252,E2,Jun  9 06:07:19 combo ntpd[2296]: kernel time sync status 0040,
253,E128,"Jun  9 10:07:20 combo named[2275]: listening on IPv4 interface eth0:20, 63.126.79.115#53","Jun  9 06:06:25 combo kernel: serio: i8042 KBD port at 0x60,0x64 irq 1"
254,E2,Jun  9 06:07:20 combo ntpd[2296]: frequency initialized 0.000 PPM from /var/lib/ntp/drift,
255,E129,"Jun  9 10:07:20 combo named[2275]: listening on IPv4 interface eth0:21, 63.126.79.120#53",Jun  9 06:06:25 combo kernel: input: AT Translated Set 2 keyboard on isa0060/serio0
256,E2,"Jun  9 10:07:21 combo named[2275]: listening on IPv4 interface eth0:22, 63.126.79.125#53",
257,E130,"Jun  9 06:07:21 combo ntpd[2296]: configure: keyword ""authenticate"" unknown, line ignored","Jun  9 06:06:25 combo kernel: md: md driver 0.90.0 MAX_MD_DEVS=256, MD_SB_DISKS=27"
258,E2,Jun  9 10:07:21 combo named[2275]: couldn't add command channel 127.0.0.1#953: not found,
259,E131,Jun  9 10:07:22 combo named[2275]: couldn't add command channel ::1#953: not found,Jun  9 06:06:25 combo kernel: NET: Registered protocol family 2
260,E2,Jun  9 06:07:22 combo mysqld: Starting MySQL:  succeeded,
261,E132,Jun  9 10:07:22 combo named[2275]: running,"Jun  9 06:06:25 combo kernel: IP: routing cache hash table of 512 buckets, 4Kbytes"
262,E2,"Jun  9 06:07:23 combo rsyncd[2360]: rsyncd version 2.6.2 starting, listening on port 873",
263,E133,Jun  9 06:07:26 combo udev[2514]: creating device node '/udev/vcs2',Jun  9 06:06:26 combo kernel: TCP: Hash tables configured (established 8192 bind 16384)
264,E2,Jun  9 06:07:26 combo udev[2515]: creating device node '/udev/vcsa2',
265,E134,Jun  9 06:07:26 combo udev[2541]: creating device node '/udev/vcs1',Jun  9 06:06:26 combo kernel: Initializing IPsec netlink socket
266,E2,Jun  9 06:07:26 combo udev[2542]: creating device node '/udev/vcsa1',
267,E135,Jun  9 06:07:26 combo udev[2555]: creating device node '/udev/vcs5',Jun  9 06:06:26 combo kernel: NET: Registered protocol family 1
268,E2,Jun  9 06:07:26 combo udev[2566]: creating device node '/udev/vcsa5',
269,E136,Jun  9 06:07:26 combo udev[2590]: removing device node '/udev/vcs2',Jun  9 06:06:26 combo kernel: NET: Registered protocol family 17
270,E2,Jun  9 06:07:26 combo udev[2456]: removing device node '/udev/vcsa8',
271,E137,Jun  9 06:07:26 combo udev[2611]: removing device node '/udev/vcsa5',Jun  9 06:06:26 combo kernel: checking if image is initramfs...it isn't (no cpio magic); looks like an initrd
272,E2,Jun  9 06:07:26 combo udev[2575]: removing device node '/udev/vcs1',
273,E138,Jun  9 06:07:26 combo udev[2587]: removing device node '/udev/vcsa1',Jun  9 06:06:26 combo kernel: Freeing initrd memory: 186k freed
274,E2,Jun  9 06:07:26 combo udev[2596]: removing device node '/udev/vcs5',
275,E139,Jun  9 06:07:26 combo udev[2606]: creating device node '/udev/vcs2',Jun  9 06:06:26 combo kernel: md: Autodetecting RAID arrays.
276,E2,Jun  9 06:07:26 combo udev[2455]: removing device node '/udev/vcs8',
277,E140,Jun  9 06:07:26 combo udev[2498]: creating device node '/udev/vcsa3',Jun  9 06:06:26 combo kernel: md: autorun ...
278,E2,Jun  9 06:07:26 combo udev[2457]: creating device node '/udev/vcs3',
279,E141,Jun  9 06:07:26 combo udev[2578]: removing device node '/udev/vcsa2',Jun  9 06:06:26 combo kernel: RAMDISK: Compressed image found at block 0
280,E2,Jun  9 06:07:27 combo udev[2720]: creating device node '/udev/vcsa5',
281,E142,Jun  9 06:07:27 combo udev[2724]: creating device node '/udev/vcs1',Jun  9 06:06:26 combo rc: Starting hpoj:  succeeded
282,E2,Jun  9 06:07:27 combo udev[2631]: creating device node '/udev/vcs6',
283,E143,Jun  9 06:07:27 combo udev[2641]: creating device node '/udev/vcs4',Jun  9 06:06:26 combo kernel: VFS: Mounted root (ext2 filesystem).
284,E2,Jun  9 06:07:27 combo udev[2648]: creating device node '/udev/vcsa6',
285,E144,Jun  9 06:07:27 combo udev[2655]: creating device node '/udev/vcsa4',Jun  9 06:06:26 combo kernel: EXT3-fs: write access will be enabled during recovery.
286,E2,Jun  9 06:07:27 combo udev[2725]: creating device node '/udev/vcsa1',
287,E145,Jun  9 06:07:28 combo udev[2734]: creating device node '/udev/vcs5',Jun  9 06:06:26 combo kernel: kjournald starting.  Commit interval 5 seconds
288,E2,Jun  9 06:07:28 combo udev[2743]: removing device node '/udev/vcsa3',
289,E146,Jun  9 06:07:28 combo udev[2752]: removing device node '/udev/vcs3',Jun  9 06:06:27 combo kernel: EXT3-fs: hda2: 4 orphan inodes deleted
290,E2,Jun  9 06:07:29 combo udev[2757]: creating device node '/udev/vcsa2',
291,E147,Jun  9 06:07:29 combo udev[2770]: removing device node '/udev/vcs6',Jun  9 06:06:27 combo kernel: EXT3-fs: recovery complete.
292,E2,Jun  9 06:07:30 combo udev[2779]: removing device node '/udev/vcs4',
293,E148,Jun  9 06:07:30 combo udev[2789]: removing device node '/udev/vcsa6',Jun  9 06:06:27 combo kernel: EXT3-fs: mounted filesystem with ordered data mode.
294,E2,Jun  9 06:07:30 combo udev[2798]: removing device node '/udev/vcsa4',
295,E149,Jun  9 06:07:31 combo udev[2811]: creating device node '/udev/vcsa3',Jun  9 06:06:27 combo kernel: Freeing unused kernel memory: 144k freed
296,E2,Jun  9 06:07:31 combo udev[2813]: creating device node '/udev/vcs3',
297,E150,Jun  9 06:07:32 combo udev[2833]: creating device node '/udev/vcs6',Jun  9 06:06:27 combo kernel: SELinux:  Disabled at runtime.
298,E2,Jun  9 06:07:32 combo udev[2846]: creating device node '/udev/vcs4',
299,E151,Jun  9 06:07:32 combo udev[2847]: creating device node '/udev/vcsa6',Jun  9 06:06:28 combo kernel: SELinux:  Unregistering netfilter hooks
300,E2,Jun  9 06:07:32 combo udev[2848]: creating device node '/udev/vcsa4',
301,E152,Jun  9 06:07:33 combo udev[2820]: creating device node '/udev/vcs7',Jun  9 06:06:28 combo kernel: NET: Registered protocol family 10
302,E2,Jun  9 06:07:33 combo udev[2827]: creating device node '/udev/vcsa7',
303,E153,Jun  9 06:07:34 combo udev[2889]: removing device node '/udev/vcs7',Jun  9 06:06:28 combo kernel: Disabled Privacy Extensions on device 022db720(lo)
304,E2,Jun  9 06:07:34 combo udev[2898]: removing device node '/udev/vcsa7',
305,E154,Jun  9 06:07:34 combo udev[2903]: creating device node '/udev/vcs7',Jun  9 06:06:28 combo kernel: IPv6 over IPv4 tunneling driver
306,E2,Jun  9 06:07:34 combo udev[2904]: creating device node '/udev/vcsa7',
307,E155,"Jun  9 06:10:35 combo ntpd[2296]: synchronized to LOCAL(0), stratum=10",Jun  9 06:06:28 combo kernel: USB Universal Host Controller Interface driver v2.2
308,E2,Jun  9 06:10:35 combo ntpd[2296]: kernel time sync disabled 0041,
309,E156,Jun  9 06:11:41 combo ntpd[2296]: kernel time sync enabled 0001,Jun  9 06:06:28 combo kernel: PCI: Found IRQ 11 for device 0000:00:1f.2
310,E2,Jun 10 04:02:23 combo xinetd[2003]: file descriptor of service comsat has been closed,
311,E157,Jun 10 04:02:23 combo xinetd[2003]: select reported EBADF but no bad file descriptors were found,Jun  9 06:06:29 combo kernel: uhci_hcd 0000:00:1f.2: UHCI Host Controller
312,E2,Jun 10 04:03:01 combo su(pam_unix)[5120]: session opened for user cyrus by (uid=0),
313,E158,Jun 10 04:03:01 combo su(pam_unix)[5120]: session closed for user cyrus,"Jun  9 06:06:29 combo kernel: uhci_hcd 0000:00:1f.2: irq 11, io base 0000ff80"
314,E2,Jun 10 04:03:02 combo logrotate: ALERT exited abnormally with [1],
315,E159,Jun 10 04:09:15 combo su(pam_unix)[5493]: session opened for user news by (uid=0),"Jun  9 06:06:29 combo kernel: uhci_hcd 0000:00:1f.2: new USB bus registered, assigned bus number 1"
316,E2,Jun 10 04:09:16 combo su(pam_unix)[5493]: session closed for user news,
317,E160,Jun 10 11:31:44 combo syslogd 1.4.1: restart.,"Jun  9 06:06:29 combo kernel: EXT3 FS on hda2, internal journal"
318,E2,Jun 10 11:31:44 combo syslog: syslogd startup succeeded,
319,E161,"Jun 10 11:31:44 combo kernel: klogd 1.4.1, log source = /proc/kmsg started.",Jun  9 06:06:30 combo kernel: cdrom: open failed.
320,E2,Jun 10 11:31:44 combo kernel: Linux version 2.6.5-1.358 (bhcompile@bugs.build.redhat.com) (gcc version 3.3.3 20040412 (Red Hat Linux 3.3.3-7)) #1 Sat May 8 09:04:50 EDT 2004,
321,E162,Jun 10 11:31:44 combo kernel: BIOS-provided physical RAM map:,Jun  9 06:06:30 combo kernel: Adding 262072k swap on /dev/hda3.  Priority:-1 extents:1
322,E2,Jun 10 11:31:44 combo kernel:  BIOS-e820: 0000000000000000 - 00000000000a0000 (usable),
323,E163,Jun 10 11:31:44 combo kernel:  BIOS-e820: 00000000000f0000 - 0000000000100000 (reserved),Jun  9 06:06:30 combo kernel: kjournald starting.  Commit interval 5 seconds
324,E2,Jun 10 11:31:44 combo kernel:  BIOS-e820: 0000000000100000 - 0000000007eae000 (usable),
325,E164,Jun 10 11:31:44 combo kernel:  BIOS-e820: 0000000007eae000 - 0000000008000000 (reserved),"Jun  9 06:06:30 combo kernel: EXT3 FS on hda1, internal journal"
326,E2,Jun 10 11:31:44 combo kernel:  BIOS-e820: 00000000ffb00000 - 0000000100000000 (reserved),
327,E165,Jun 10 11:31:44 combo kernel: 126MB LOWMEM available.,Jun  9 06:06:31 combo kernel: EXT3-fs: mounted filesystem with ordered data mode.
328,E2,Jun 10 11:31:44 combo kernel: zapping low mappings.,
329,E166,Jun 10 11:31:44 combo kernel: On node 0 totalpages: 32430,Jun  9 06:06:31 combo kernel: microcode: CPU0 already at revision 0x8 (current=0x8)
330,E2,Jun 10 11:31:44 combo syslog: klogd startup succeeded,
331,E167,"Jun 10 11:31:44 combo kernel:   DMA zone: 4096 pages, LIFO batch:1",Jun  9 06:06:31 combo kernel: microcode: No suitable data for cpu 0
332,E2,"Jun 10 11:31:44 combo kernel:   Normal zone: 28334 pages, LIFO batch:6",
333,E168,Jun 10 11:31:44 combo irqbalance: irqbalance startup succeeded,"Jun  9 06:06:31 combo kernel: parport0: PC-style at 0x378 (0x778) [PCSPP,TRISTATE,EPP]"
334,E2,"Jun 10 11:31:44 combo kernel:   HighMem zone: 0 pages, LIFO batch:1",
335,E169,Jun 10 11:31:44 combo kernel: DMI 2.3 present.,Jun  9 06:06:31 combo kernel: parport0: irq 7 detected
336,E2,Jun 10 11:31:44 combo kernel: ACPI disabled because your bios is from 2000 and too old,
337,E170,Jun 10 11:31:44 combo kernel: You can enable it with acpi=force,Jun  9 06:06:31 combo kernel: SCSI subsystem initialized
338,E2,Jun 10 11:31:44 combo kernel: Built 1 zonelists,
339,E171,Jun 10 11:31:44 combo kernel: Kernel command line: ro root=LABEL=/ rhgb quiet,Jun  9 06:06:32 combo kernel: inserting floppy driver for 2.6.5-1.358
340,E2,Jun 10 11:31:44 combo kernel: mapped 4G/4G trampoline to ffff3000.,
341,E172,Jun 10 11:31:44 combo kernel: Initializing CPU#0,Jun  9 06:06:32 combo kernel: Floppy drive(s): fd0 is 1.44M
342,E2,"Jun 10 11:31:44 combo kernel: CPU 0 irqstacks, hard=02345000 soft=02344000",
343,E173,Jun 10 11:31:44 combo kernel: PID hash table entries: 512 (order 9: 4096 bytes),Jun  9 06:06:32 combo kernel: FDC 0 is a National Semiconductor PC87306
344,E2,Jun 10 11:31:44 combo kernel: Detected 731.221 MHz processor.,
345,E174,Jun 10 11:31:44 combo kernel: Using tsc for high-res timesource,Jun  9 06:06:33 combo kernel: PCI: Found IRQ 5 for device 0000:01:0c.0
346,E2,Jun 10 11:31:44 combo kernel: Console: colour VGA+ 80x25,
347,E175,"Jun 10 11:31:44 combo kernel: Memory: 125312k/129720k available (1540k kernel code, 3860k reserved, 599k data, 144k init, 0k highmem)",Jun  9 06:06:33 combo kernel: 3c59x: Donald Becker and others. www.scyld.com/network/vortex.html
348,E2,Jun 10 11:31:44 combo kernel: Calibrating delay loop... 1445.88 BogoMIPS,
349,E176,Jun 10 11:31:44 combo kernel: Security Scaffold v1.0.0 initialized,Jun  9 06:06:34 combo kernel: ip_tables: (C) 2000-2002 Netfilter core team
350,E2,Jun 10 11:31:44 combo portmap: portmap startup succeeded,
351,E177,Jun 10 11:31:44 combo kernel: SELinux:  Initializing.,Jun  9 06:06:34 combo kernel: PCI: Found IRQ 5 for device 0000:01:0c.0
352,E2,Jun 10 11:31:44 combo kernel: SELinux:  Starting in permissive mode,
353,E178,"Jun 10 11:31:44 combo kernel: There is already a security framework initialized, register_security failed.",Jun  9 06:06:34 combo kernel: 3c59x: Donald Becker and others. www.scyld.com/network/vortex.html
354,E2,Jun 10 11:31:44 combo rpc.statd[1636]: Version 1.0.6 Starting,
355,E176,Jun 10 11:31:44 combo kernel: Failure registering capabilities with the kernel,Jun  9 06:06:34 combo kernel: ip_tables: (C) 2000-2002 Netfilter core team
356,E2,Jun 10 11:31:44 combo nfslock: rpc.statd startup succeeded,
357,E179,Jun 10 11:31:44 combo kernel: selinux_register_security:  Registering secondary module capability,Jun  9 06:06:34 combo kernel: process `syslogd' is using obsolete setsockopt SO_BSDCOMPAT
358,E2,Jun 10 11:31:45 combo kernel: Capability LSM initialized,
359,E180,"Jun 10 11:31:45 combo kernel: Dentry cache hash table entries: 16384 (order: 4, 65536 bytes)",Jun  9 06:06:34 combo kernel: Bluetooth: Core ver 2.4
360,E2,"Jun 10 11:31:45 combo kernel: Inode-cache hash table entries: 8192 (order: 3, 32768 bytes)",
361,E181,"Jun 10 11:31:45 combo kernel: Mount-cache hash table entries: 512 (order: 0, 4096 bytes)",Jun  9 06:06:34 combo kernel: NET: Registered protocol family 31
362,E2,"Jun 10 11:31:45 combo kernel: CPU: L1 I cache: 16K, L1 D cache: 16K",
363,E182,Jun 10 11:31:45 combo kernel: CPU: L2 cache: 256K,Jun  9 06:06:34 combo kernel: Bluetooth: HCI device and connection manager initialized
364,E2,Jun 10 11:31:45 combo kernel: Intel machine check architecture supported.,
365,E183,Jun 10 11:31:45 combo kernel: CPU: Intel Pentium III (Coppermine) stepping 06,Jun  9 06:06:34 combo kernel: Bluetooth: HCI socket layer initialized
366,E2,Jun 10 11:31:45 combo rpcidmapd: rpc.idmapd startup succeeded,
367,E184,Jun 10 11:31:45 combo kernel: Enabling fast FPU save and restore... done.,Jun  9 06:06:34 combo kernel: Bluetooth: L2CAP ver 2.1
368,E2,Jun 10 11:31:45 combo kernel: Enabling unmasked SIMD FPU exception support... done.,
369,E185,Jun 10 11:31:45 combo kernel: Checking 'hlt' instruction... OK.,Jun  9 06:06:34 combo kernel: Bluetooth: RFCOMM ver 1.2
370,E2,Jun 10 11:31:45 combo kernel: POSIX conformance testing by UNIFIX,
371,E186,Jun 10 11:31:45 combo kernel: NET: Registered protocol family 16,Jun  9 06:06:34 combo kernel: Bluetooth: RFCOMM socket layer initialized
372,E2,"Jun 10 11:31:45 combo kernel: PCI: PCI BIOS revision 2.10 entry at 0xfc0ce, last bus=1",
373,E187,Jun 10 11:31:45 combo kernel: PCI: Using configuration type 1,Jun  9 06:06:34 combo kernel: Bluetooth: RFCOMM TTY layer initialized
374,E2,Jun 10 11:31:45 combo kernel: ACPI: Subsystem revision 20040326,
375,E188,Jun 10 11:31:45 combo kernel: ACPI: Interpreter disabled.,"Jun  9 06:06:34 combo kernel: parport0: PC-style at 0x378 (0x778) [PCSPP,TRISTATE,EPP]"
376,E2,Jun 10 11:31:45 combo kernel: Linux Plug and Play Support v0.97 (c) Adam Belay,
377,E189,Jun 10 11:31:45 combo kernel: usbcore: registered new driver usbfs,Jun  9 06:06:34 combo kernel: parport0: irq 7 detected
378,E2,Jun 10 11:31:45 combo random: Initializing random number generator:  succeeded,
379,E190,Jun 10 11:31:45 combo kernel: usbcore: registered new driver hub,Jun  9 06:06:37 combo cups: cupsd startup succeeded
380,E2,Jun 10 11:31:45 combo kernel: ACPI: ACPI tables contain no PCI IRQ routing entries,
381,E191,Jun 10 11:31:45 combo kernel: PCI: Invalid ACPI-PCI IRQ routing table,Jun  9 06:06:38 combo sshd:  succeeded
382,E2,Jun 10 11:31:45 combo kernel: PCI: Probing PCI hardware,
383,E192,Jun 10 11:31:45 combo kernel: PCI: Probing PCI hardware (bus 00),Jun  9 06:06:38 combo xinetd: xinetd startup succeeded
384,E2,Jun 10 11:31:45 combo rc: Starting pcmcia:  succeeded,
385,E193,Jun 10 11:31:45 combo kernel: Transparent bridge - 0000:00:1e.0,Jun  9 06:06:40 combo xinetd[{log_level}]: No such internal service: services/stream - DISABLING
