EventId,EventTemplate
E323,Jun 10 11:31:44 combo kernel:  BIOS-e820: 0000000000100000 - 0000000007eae000 (usable)
E324,Jun 10 11:31:44 combo kernel:  BIOS-e820: 0000000007eae000 - 0000000008000000 (reserved)
E325,Jun 10 11:31:44 combo kernel:  BIOS-e820: 00000000ffb00000 - 0000000100000000 (reserved)
E326,Jun 10 11:31:44 combo kernel: 126MB LOWMEM available.
E327,Jun 10 11:31:44 combo kernel: zapping low mappings.
E328,Jun 10 11:31:44 combo kernel: On node 0 totalpages: 32430
E329,Jun 10 11:31:44 combo syslog: klogd startup succeeded
E330,"Jun 10 11:31:44 combo kernel:   DMA zone: 4096 pages, LIFO batch:1"
E331,"Jun 10 11:31:44 combo kernel:   Normal zone: 28334 pages, LIFO batch:6"
E332,Jun 10 11:31:44 combo irqbalance: irqbalance startup succeeded
E333,"Jun 10 11:31:44 combo kernel:   HighMem zone: 0 pages, LIFO batch:1"
E334,Jun 10 11:31:44 combo kernel: DMI 2.3 present.
E335,Jun 10 11:31:44 combo kernel: ACPI disabled because your bios is from 2000 and too old
E336,Jun 10 11:31:44 combo kernel: You can enable it with acpi=force
E337,Jun 10 11:31:44 combo kernel: Built 1 zonelists
E338,Jun 10 11:31:44 combo kernel: Kernel command line: ro root=LABEL=/ rhgb quiet
E339,Jun 10 11:31:44 combo kernel: mapped 4G/4G trampoline to ffff3000.
E340,Jun 10 11:31:44 combo kernel: Initializing CPU#0
E341,"Jun 10 11:31:44 combo kernel: CPU 0 irqstacks, hard=02345000 soft=02344000"
E342,Jun 10 11:31:44 combo kernel: PID hash table entries: 512 (order 9: 4096 bytes)
E343,Jun 10 11:31:44 combo kernel: Detected 731.221 MHz processor.
E344,Jun 10 11:31:44 combo kernel: Using tsc for high-res timesource
E345,Jun 10 11:31:44 combo kernel: Console: colour VGA+ 80x25
E346,"Jun 10 11:31:44 combo kernel: Memory: 125312k/129720k available (1540k kernel code, 3860k reserved, 599k data, 144k init, 0k highmem)"
E347,Jun 10 11:31:44 combo kernel: Calibrating delay loop... 1445.88 BogoMIPS
E348,Jun 10 11:31:44 combo kernel: Security Scaffold v1.0.0 initialized
E349,Jun 10 11:31:44 combo portmap: portmap startup succeeded
E350,Jun 10 11:31:44 combo kernel: SELinux:  Initializing.
E351,Jun 10 11:31:44 combo kernel: SELinux:  Starting in permissive mode
E352,"Jun 10 11:31:44 combo kernel: There is already a security framework initialized, register_security failed."
E353,Jun 10 11:31:44 combo rpc.statd[{log_level}]: Version 1.0.6 Starting
E354,Jun 10 11:31:44 combo kernel: Failure registering capabilities with the kernel
E355,Jun 10 11:31:44 combo nfslock: rpc.statd startup succeeded
E356,Jun 10 11:31:44 combo kernel: selinux_register_security:  Registering secondary module capability
E357,Jun 10 11:31:45 combo kernel: Capability LSM initialized
E358,"Jun 10 11:31:45 combo kernel: Dentry cache hash table entries: 16384 (order: 4, 65536 bytes)"
E359,"Jun 10 11:31:45 combo kernel: Inode-cache hash table entries: 8192 (order: 3, 32768 bytes)"
E360,"Jun 10 11:31:45 combo kernel: Mount-cache hash table entries: 512 (order: 0, 4096 bytes)"
E361,"Jun 10 11:31:45 combo kernel: CPU: L1 I cache: 16K, L1 D cache: 16K"
E362,Jun 10 11:31:45 combo kernel: CPU: L2 cache: 256K
E363,Jun 10 11:31:45 combo kernel: Intel machine check architecture supported.
E364,Jun 10 11:31:45 combo kernel: CPU: Intel Pentium III (Coppermine) stepping 06
E365,Jun 10 11:31:45 combo rpcidmapd: rpc.idmapd startup succeeded
E366,Jun 10 11:31:45 combo kernel: Enabling fast FPU save and restore... done.
E367,Jun 10 11:31:45 combo kernel: Enabling unmasked SIMD FPU exception support... done.
E368,Jun 10 11:31:45 combo kernel: Checking 'hlt' instruction... OK.
E369,Jun 10 11:31:45 combo kernel: POSIX conformance testing by UNIFIX
E370,Jun 10 11:31:45 combo kernel: NET: Registered protocol family 16
E371,"Jun 10 11:31:45 combo kernel: PCI: PCI BIOS revision 2.10 entry at 0xfc0ce, last bus=1"
E372,Jun 10 11:31:45 combo kernel: PCI: Using configuration type 1
E373,Jun 10 11:31:45 combo kernel: ACPI: Subsystem revision 20040326
E374,Jun 10 11:31:45 combo kernel: ACPI: Interpreter disabled.
E375,Jun 10 11:31:45 combo kernel: Linux Plug and Play Support v0.97 (c) Adam Belay
E376,Jun 10 11:31:45 combo kernel: usbcore: registered new driver usbfs
E377,Jun 10 11:31:45 combo random: Initializing random number generator:  succeeded
E378,Jun 10 11:31:45 combo kernel: usbcore: registered new driver hub
E379,Jun 10 11:31:45 combo kernel: ACPI: ACPI tables contain no PCI IRQ routing entries
E380,Jun 10 11:31:45 combo kernel: PCI: Invalid ACPI-PCI IRQ routing table
E381,Jun 10 11:31:45 combo kernel: PCI: Probing PCI hardware
E382,Jun 10 11:31:45 combo kernel: PCI: Probing PCI hardware (bus 00)
E383,Jun 10 11:31:45 combo rc: Starting pcmcia:  succeeded
E384,Jun 10 11:31:45 combo kernel: Transparent bridge - 0000:00:1e.0
E385,Jun 10 11:31:45 combo kernel: PCI: Using IRQ router PIIX/ICH [8086/2410] at 0000:00:1f.0
E386,Jun 10 11:31:45 combo kernel: apm: BIOS version 1.2 Flags 0x03 (Driver version 1.16ac)
E387,Jun 10 11:31:45 combo kernel: audit: initializing netlink socket (disabled)
E388,Jun 10 11:31:45 combo kernel: audit(1118403053.397:0): initialized
E389,"Jun 10 11:31:45 combo kernel: Total HugeTLB memory allocated, 0"
E390,Jun 10 11:31:45 combo kernel: VFS: Disk quotas dquot_6.5.1
E391,"Jun 10 11:31:45 combo kernel: Dquot-cache hash table entries: 1024 (order 0, 4096 bytes)"
E392,Jun 10 11:31:45 combo kernel: SELinux:  Registering netfilter hooks
E393,Jun 10 11:31:45 combo kernel: Initializing Cryptographic API
E394,Jun 10 11:31:45 combo kernel: pci_hotplug: PCI Hot Plug PCI Core version: 0.5
E395,Jun 10 11:31:45 combo kernel: isapnp: Scanning for PnP cards...
E396,Jun 10 11:31:41 combo sysctl: kernel.core_uses_pid = 1
E397,Jun 10 11:31:46 combo kernel: isapnp: No Plug & Play device found
E398,Jun 10 11:31:46 combo hcid[{log_level}]: HCI daemon ver 2.4 started
E399,Jun 10 11:31:46 combo bluetooth: hcid startup succeeded
E400,Jun 10 11:31:41 combo network: Setting network parameters:  succeeded
E401,Jun 10 11:31:46 combo kernel: Real Time Clock Driver v1.12
E402,Jun 10 11:31:46 combo bluetooth: sdpd startup succeeded
E403,Jun 10 11:31:41 combo network: Bringing up loopback interface:  succeeded
E404,Jun 10 11:31:46 combo kernel: Linux agpgart interface v0.100 (c) Dave Jones
E405,Jun 10 11:31:46 combo kernel: agpgart: Detected an Intel i810 E Chipset.
E406,Jun 10 11:31:46 combo kernel: agpgart: Maximum main memory to use for agp memory: 93M
E407,Jun 10 11:31:46 combo kernel: agpgart: detected 4MB dedicated video ram.
E408,Jun 10 11:31:46 combo kernel: agpgart: AGP aperture is 64M @ 0xf4000000
E409,"Jun 10 11:31:46 combo kernel: Serial: 8250/16550 driver $Revision: 1.90 $ 8 ports, IRQ sharing enabled"
E410,Jun 10 11:31:46 combo kernel: RAMDISK driver initialized: 16 RAM disks of 16384K size 1024 blocksize
E411,Jun 10 11:31:46 combo kernel: Uniform Multi-Platform E-IDE driver Revision: 7.00alpha2
E412,Jun 10 11:31:46 combo kernel: ide: Assuming 33MHz system bus speed for PIO modes; override with idebus=xx
E413,Jun 10 11:31:46 combo kernel: ICH: IDE controller at PCI slot 0000:00:1f.1
E414,Jun 10 11:31:46 combo kernel: ICH: chipset revision 2
E415,"Jun 10 11:31:46 combo kernel:     ide0: BM-DMA at 0xffa0-0xffa7, BIOS settings: hda:DMA, hdb:pio"
E416,"Jun 10 11:31:46 combo kernel:     ide1: BM-DMA at 0xffa8-0xffaf, BIOS settings: hdc:DMA, hdd:pio"
E417,Jun 10 11:31:46 combo kernel: Using cfq io scheduler
E418,Jun 10 11:31:46 combo netfs: Mounting other filesystems:  succeeded
E419,"Jun 10 11:31:46 combo kernel: ide0 at 0x1f0-0x1f7,0x3f6 on irq 14"
E420,"Jun 10 11:31:47 combo kernel: ide1 at 0x170-0x177,0x376 on irq 15"
E421,Jun 10 11:31:47 combo kernel: hda: max request size: 128KiB
E422,"Jun 10 11:31:47 combo kernel: hda: 29336832 sectors (15020 MB) w/1916KiB Cache, CHS=29104/16/63, UDMA(66)"
E423,Jun 10 11:31:47 combo kernel: Uniform CD-ROM driver Revision: 3.20
E424,Jun 10 11:31:47 combo kernel: ide-floppy driver 0.99.newide
E425,Jun 10 11:31:47 combo kernel: usbcore: registered new driver hiddev
E426,"Jun 10 11:31:47 combo apmd[{log_level}]: Version 3.0.2 (APM BIOS 1.2, Linux driver 1.16ac)"
E427,Jun 10 11:31:47 combo apmd: apmd startup succeeded
E428,Jun 10 11:31:47 combo kernel: usbcore: registered new driver hid
E429,Jun 10 11:31:47 combo kernel: mice: PS/2 mouse device common for all mice
E430,"Jun 10 11:31:47 combo kernel: serio: i8042 AUX port at 0x60,0x64 irq 12"
E431,Jun 10 11:31:47 combo kernel: input: ImPS/2 Logitech Wheel Mouse on isa0060/serio1
E432,"Jun 10 11:31:47 combo kernel: serio: i8042 KBD port at 0x60,0x64 irq 1"
E433,Jun 10 11:31:47 combo kernel: input: AT Translated Set 2 keyboard on isa0060/serio0
E434,"Jun 10 11:31:47 combo kernel: md: md driver 0.90.0 MAX_MD_DEVS=256, MD_SB_DISKS=27"
E435,Jun 10 11:31:47 combo kernel: NET: Registered protocol family 2
E436,"Jun 10 11:31:47 combo kernel: IP: routing cache hash table of 512 buckets, 4Kbytes"
E437,Jun 10 11:31:47 combo kernel: TCP: Hash tables configured (established 8192 bind 16384)
E438,Jun 10 11:31:47 combo kernel: Initializing IPsec netlink socket
E439,Jun 10 11:31:47 combo kernel: NET: Registered protocol family 1
E440,Jun 10 11:31:47 combo kernel: NET: Registered protocol family 17
E441,Jun 10 11:31:47 combo autofs: automount startup succeeded
E442,Jun 10 11:31:47 combo kernel: checking if image is initramfs...it isn't (no cpio magic); looks like an initrd
E443,Jun 10 11:31:47 combo kernel: Freeing initrd memory: 186k freed
E444,Jun 10 11:31:47 combo kernel: md: Autodetecting RAID arrays.
E445,Jun 10 11:31:47 combo kernel: md: autorun ...
E446,Jun 10 11:31:47 combo kernel: RAMDISK: Compressed image found at block 0
E447,Jun 10 11:31:47 combo smartd[{log_level}]: Home page is http://smartmontools.sourceforge.net/
E448,Jun 10 11:31:47 combo kernel: VFS: Mounted root (ext2 filesystem).
E449,Jun 10 11:31:47 combo smartd[{log_level}]: Opened configuration file /etc/smartd.conf
E450,Jun 10 11:31:47 combo smartd[{log_level}]: Configuration file /etc/smartd.conf parsed.
E451,Jun 10 11:31:47 combo kernel: EXT3-fs: write access will be enabled during recovery.
E452,"Jun 10 11:31:47 combo smartd[{log_level}]: Device: /dev/hda, opened"
E453,Jun 10 11:31:47 combo kernel: kjournald starting.  Commit interval 5 seconds
E454,"Jun 10 11:31:47 combo smartd[{log_level}]: Device: /dev/hda, found in smartd database."
E455,Jun 10 11:31:47 combo kernel: EXT3-fs: recovery complete.
E456,"Jun 10 11:31:48 combo smartd[{log_level}]: Device: /dev/hda, is SMART capable. Adding to ""monitor"" list."
E457,Jun 10 11:31:48 combo kernel: EXT3-fs: mounted filesystem with ordered data mode.
E458,Jun 10 11:31:48 combo smartd[{log_level}]: Monitoring 1 ATA and 0 SCSI devices
E459,Jun 10 11:31:48 combo kernel: Freeing unused kernel memory: 144k freed
E460,Jun 10 11:31:48 combo apmd[{log_level}]: Charge: * * * (-1% unknown)
E461,Jun 10 11:31:48 combo smartd[{log_level}]: smartd has fork()ed into background mode. New PID=1788.
E462,Jun 10 11:31:48 combo smartd: smartd startup succeeded
E463,Jun 10 11:31:48 combo kernel: SELinux:  Disabled at runtime.
E464,Jun 10 11:31:48 combo kernel: SELinux:  Unregistering netfilter hooks
E465,Jun 10 11:31:48 combo kernel: NET: Registered protocol family 10
E466,Jun 10 11:31:48 combo kernel: Disabled Privacy Extensions on device 022db720(lo)
E467,Jun 10 11:31:48 combo kernel: IPv6 over IPv4 tunneling driver
E468,Jun 10 11:31:49 combo kernel: USB Universal Host Controller Interface driver v2.2
E469,Jun 10 11:31:49 combo kernel: PCI: Found IRQ 11 for device 0000:00:1f.2
E470,Jun 10 11:31:49 combo kernel: uhci_hcd 0000:00:1f.2: UHCI Host Controller
E471,"Jun 10 11:31:49 combo kernel: uhci_hcd 0000:00:1f.2: irq 11, io base 0000ff80"
E472,"Jun 10 11:31:49 combo kernel: uhci_hcd 0000:00:1f.2: new USB bus registered, assigned bus number 1"
E473,Jun 10 11:31:49 combo rc: Starting hpoj:  succeeded
E474,"Jun 10 11:31:49 combo kernel: EXT3 FS on hda2, internal journal"
E475,Jun 10 11:31:49 combo kernel: cdrom: open failed.
E476,Jun 10 11:31:50 combo kernel: Adding 262072k swap on /dev/hda3.  Priority:-1 extents:1
E477,Jun 10 11:31:50 combo kernel: kjournald starting.  Commit interval 5 seconds
E478,"Jun 10 11:31:50 combo kernel: EXT3 FS on hda1, internal journal"
E479,Jun 10 11:31:50 combo kernel: EXT3-fs: mounted filesystem with ordered data mode.
E480,Jun 10 11:31:50 combo kernel: microcode: CPU0 already at revision 0x8 (current=0x8)
E481,Jun 10 11:31:51 combo kernel: microcode: No suitable data for cpu 0
E482,"Jun 10 11:31:51 combo kernel: parport0: PC-style at 0x378 (0x778) [PCSPP,TRISTATE,EPP]"
E483,Jun 10 11:31:51 combo kernel: parport0: irq 7 detected
E484,Jun 10 11:31:51 combo kernel: SCSI subsystem initialized
E485,Jun 10 11:31:51 combo kernel: inserting floppy driver for 2.6.5-1.358
E486,Jun 10 11:31:51 combo kernel: Floppy drive(s): fd0 is 1.44M
E487,Jun 10 11:31:52 combo kernel: FDC 0 is a National Semiconductor PC87306
E488,Jun 10 11:31:52 combo kernel: PCI: Found IRQ 5 for device 0000:01:0c.0
E489,Jun 10 11:31:52 combo kernel: 3c59x: Donald Becker and others. www.scyld.com/network/vortex.html
E490,Jun 10 11:31:52 combo kernel: ip_tables: (C) 2000-2002 Netfilter core team
E491,Jun 10 11:31:53 combo kernel: PCI: Found IRQ 5 for device 0000:01:0c.0
E492,Jun 10 11:31:53 combo kernel: 3c59x: Donald Becker and others. www.scyld.com/network/vortex.html
E493,Jun 10 11:31:54 combo kernel: ip_tables: (C) 2000-2002 Netfilter core team
E494,Jun 10 11:31:54 combo kernel: process `syslogd' is using obsolete setsockopt SO_BSDCOMPAT
E495,Jun 10 11:31:54 combo kernel: Bluetooth: Core ver 2.4
E496,Jun 10 11:31:54 combo kernel: NET: Registered protocol family 31
E497,Jun 10 11:31:54 combo kernel: Bluetooth: HCI device and connection manager initialized
E498,Jun 10 11:31:54 combo kernel: Bluetooth: HCI socket layer initialized
E499,Jun 10 11:31:55 combo kernel: Bluetooth: L2CAP ver 2.1
E500,Jun 10 11:31:55 combo kernel: Bluetooth: RFCOMM ver 1.2
E501,Jun 10 11:31:55 combo kernel: Bluetooth: RFCOMM socket layer initialized
E502,Jun 10 11:31:55 combo kernel: Bluetooth: RFCOMM TTY layer initialized
E503,"Jun 10 11:31:58 combo kernel: parport0: PC-style at 0x378 (0x778) [PCSPP,TRISTATE,EPP]"
E504,Jun 10 11:31:58 combo kernel: parport0: irq 7 detected
E505,Jun 10 11:32:00 combo cups: cupsd startup succeeded
E506,Jun 10 11:32:00 combo sshd:  succeeded
E507,Jun 10 11:32:00 combo xinetd: xinetd startup succeeded
E508,Jun 10 11:32:01 combo sendmail: sendmail startup succeeded
E509,Jun 10 11:32:01 combo sendmail: sm-client startup succeeded
E510,Jun 10 11:32:02 combo xinetd[{log_level}]: No such internal service: services/stream - DISABLING
E511,Jun 10 11:32:03 combo xinetd[{log_level}]: bind failed (Address already in use (errno = 98)). service = telnet
E512,Jun 10 11:32:03 combo xinetd[{log_level}]: Service telnet failed to start and is deactivated.
E513,Jun 10 11:32:03 combo xinetd[{log_level}]: xinetd Version 2.3.13 started with libwrap loadavg options compiled in.
E514,Jun 10 11:32:03 combo xinetd[{log_level}]: Started working: 30 available services
E515,Jun 10 11:32:05 combo spamassassin: spamd startup succeeded
E516,Jun 10 11:32:05 combo privoxy: Jun 10 11:32:05 Privoxy(-150769536) Info: loading configuration file '/etc/privoxy/config':
E517,Jun 10 11:32:06 combo privoxy: privoxy startup succeeded
E518,Jun 10 11:32:06 combo gpm[{log_level}]: *** info [startup.c(95)]:
E519,Jun 10 11:32:06 combo gpm[{log_level}]: Started gpm successfully. Entered daemon mode.
E520,Jun 10 11:32:07 combo gpm[{log_level}]: *** info [mice.c(1766)]:
E521,Jun 10 11:32:07 combo gpm[{log_level}]: imps2: Auto-detected intellimouse PS/2
E522,Jun 10 11:32:07 combo gpm: gpm startup succeeded
E523,Jun 10 11:32:07 combo su(pam_unix)[{log_level}]: session opened for user htt by (uid=0)
E524,Jun 10 11:32:07 combo su(pam_unix)[{log_level}]: session closed for user htt
E525,Jun 10 11:32:07 combo IIim: htt startup succeeded
E526,Jun 10 11:32:08 combo udev[{log_level}]: creating device node '/udev/lp0'
E527,Jun 10 11:32:09 combo htt_server[{log_level}]: started.
E528,Jun 10 11:32:10 combo canna:  succeeded
E529,Jun 10 11:32:10 combo crond: crond startup succeeded
E530,Jun 10 11:32:12 combo xfs: xfs startup succeeded
E531,Jun 10 11:32:12 combo anacron: anacron startup succeeded
E532,Jun 10 11:32:12 combo atd: atd startup succeeded
E533,Jun 10 11:32:12 combo readahead: Starting background readahead:
E534,Jun 10 11:32:13 combo rc: Starting readahead:  succeeded
E535,Jun 10 11:32:14 combo messagebus: messagebus startup succeeded
E536,Jun 10 11:32:26 combo httpd: httpd startup succeeded
E537,Jun 10 11:32:28 combo squid[{log_level}]: Squid Parent: child process 2295 started
E538,Jun 10 15:32:33 combo named[{log_level}]: starting BIND 9.2.3 -u named -t /var/named/chroot
E539,Jun 10 15:32:33 combo named[{log_level}]: using 1 CPU
E540,Jun 10 11:32:34 combo named: named startup succeeded
E541,Jun 10 15:32:34 combo named[{log_level}]: loading configuration from '/etc/named.conf'
E542,"Jun 10 15:32:34 combo named[{log_level}]: listening on IPv4 interface lo, 127.0.0.1#53"
E543,"Jun 10 15:32:34 combo named[{log_level}]: listening on IPv4 interface eth0, 63.126.79.67#53"
E544,"Jun 10 15:32:34 combo named[{log_level}]: listening on IPv4 interface eth0:1, 63.126.79.69#53"
E545,"Jun 10 15:32:34 combo named[{log_level}]: listening on IPv4 interface eth0:2, 63.126.79.70#53"
E546,"Jun 10 15:32:34 combo named[{log_level}]: listening on IPv4 interface eth0:3, 63.126.79.71#53"
E547,"Jun 10 15:32:34 combo named[{log_level}]: listening on IPv4 interface eth0:4, 63.126.79.72#53"
E548,"Jun 10 15:32:34 combo named[{log_level}]: listening on IPv4 interface eth0:5, 63.126.79.73#53"
E549,"Jun 10 15:32:34 combo named[{log_level}]: listening on IPv4 interface eth0:6, 63.126.79.75#53"
E550,"Jun 10 15:32:34 combo named[{log_level}]: listening on IPv4 interface eth0:7, 63.126.79.80#53"
E551,"Jun 10 15:32:34 combo named[{log_level}]: listening on IPv4 interface eth0:8, 63.126.79.81#53"
E552,"Jun 10 15:32:34 combo named[{log_level}]: listening on IPv4 interface eth0:9, 63.126.79.82#53"
E553,"Jun 10 15:32:35 combo named[{log_level}]: listening on IPv4 interface eth0:10, 63.126.79.83#53"
E554,"Jun 10 15:32:35 combo named[{log_level}]: listening on IPv4 interface eth0:11, 63.126.79.84#53"
E555,Jun 10 11:32:36 combo snmpd: snmpd startup succeeded
E556,"Jun 10 15:32:36 combo named[{log_level}]: listening on IPv4 interface eth0:12, 63.126.79.85#53"
E557,"Jun 10 15:32:37 combo named[{log_level}]: listening on IPv4 interface eth0:13, 63.126.79.87#53"
E558,Jun 10 11:32:37 combo ntpd: ntpd startup succeeded
E559,Jun 10 11:32:37 combo snmpd[{log_level}]: NET-SNMP version 5.1.1
E560,"Jun 10 15:32:38 combo named[{log_level}]: listening on IPv4 interface eth0:14, 63.126.79.89#53"
E561,Jun 10 11:32:39 combo ntpd[{log_level}]: precision = 2.000 usec
E562,"Jun 10 15:32:40 combo named[{log_level}]: listening on IPv4 interface eth0:15, 63.126.79.90#53"
E563,Jun 10 11:32:40 combo ntpd[{log_level}]: kernel time sync status 0040
E564,"Jun 10 15:32:40 combo named[{log_level}]: listening on IPv4 interface eth0:16, 63.126.79.95#53"
E565,Jun 10 11:32:41 combo ntpd[{log_level}]: frequency initialized 0.000 PPM from /var/lib/ntp/drift
E566,"Jun 10 15:32:41 combo named[{log_level}]: listening on IPv4 interface eth0:17, 63.126.79.100#53"
E567,"Jun 10 11:32:42 combo ntpd[{log_level}]: configure: keyword ""authenticate"" unknown, line ignored"
